locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
631164,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,Truck,12044000,SPEAR ST: MARKET ST to MISSION ST (1 - 99),60 SPEAR ST,3712023,3712,23,15MFF-0059,APPROVED,Tacos: Ceviche: Agua Fresca: Fideos: Tortas: Bacon-wrapped Hot Dogs,6014255.311,2116583.43,37.79253599,-122.3945932,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0059&ExportPDF=1&Filename=15MFF-0059_schedule.pdf,,3/12/15 14:51,Mar 12 2015  2:41PM,0,3/15/16 0:00,"(37.7925360021997, -122.394593199225)"
635746,M M Catering,Truck,12044000,SPEAR ST: MARKET ST to MISSION ST (1 - 99),45 SPEAR ST,3713006,3713,6,15MFF-0109,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,6014186.566,2117071.214,37.79387151,-122.3948652,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0109&ExportPDF=1&Filename=15MFF-0109_schedule.pdf,,3/27/15 11:38,Mar 26 2015  3:00PM,1,3/15/16 0:00,"(37.793871520918, -122.394865238611)"
628031,Sanguchon,Truck,12045000,SPEAR ST: MISSION ST to HOWARD ST (100 - 199),100 SPEAR ST,3717001,3717,1,15MFF-0046,APPROVED,Peruvian Food,6014423.85,2116439.642,37.79215055,-122.394,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0046&ExportPDF=1&Filename=15MFF-0046_schedule.pdf,,3/19/15 15:57,Mar 10 2015 12:52PM,0,3/15/16 0:00,"(37.7921505622507, -122.39399997405)"
633618,"Casey's Pizza, LLC",Truck,12045000,SPEAR ST: MISSION ST to HOWARD ST (100 - 199),100 SPEAR ST,3717001,3717,1,15MFF-0097,APPROVED,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,6014423.85,2116439.642,37.79215055,-122.394,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0097&ExportPDF=1&Filename=15MFF-0097_schedule.pdf,,3/19/15 15:26,Mar 19 2015  3:19PM,0,3/15/16 0:00,"(37.7921505622507, -122.39399997405)"
629324,Curbside Coffee,Push Cart,12046000,SPEAR ST: HOWARD ST to FOLSOM ST (200 - 299),124 FOLSOM ST,3740031,3740,31,15MFF-0049,APPROVED,Coffee: Espresso Drinks: Pastries: Water: Soda: Tea: Pre-Packaged Foods,6015161.814,2115668.726,37.79007478,-122.3913927,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0049&ExportPDF=1&Filename=15MFF-0049_schedule.pdf,,3/11/15 13:12,Mar 11 2015 12:59PM,1,3/15/16 0:00,"(37.7900747911128, -122.391392669916)"
631780,Mike's Catering,Truck,12068000,STANFORD ST: BRANNAN ST to TOWNSEND ST (1 - 100),Assessors Block 3788/Lot002,3788002,3788,2,15MFF-0065,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6015005.151,2112394.09,37.78107468,-122.3917057,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0065&ExportPDF=1&Filename=15MFF-0065_schedule.pdf,,3/26/15 13:44,Mar 13 2015  1:41PM,1,3/15/16 0:00,"(37.7810746918552, -122.391705661157)"
627207,"Covered Dish Productions, LLC. dba. The Rib Whip",Truck,12160001,STEUART ST: HOWARD ST to END (200 - 299),75 HOWARD ST,3741031,3741,31,15MFF-0037,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,6015092.174,2116210.269,37.79155786,-122.3916715,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0037&ExportPDF=1&Filename=15MFF-0037_schedule.pdf,,3/17/15 14:01,Mar  5 2015  2:51PM,1,3/15/16 0:00,"(37.7915578779245, -122.391671499776)"
631754,Steve's Mobile Deli,Truck,12160001,STEUART ST: HOWARD ST to END (200 - 299),275 STEUART ST,3742008,3742,8,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6015483.32,2116134.215,37.79137074,-122.3903128,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,,3/13/15 13:40,Mar 13 2015  1:36PM,1,3/15/16 0:00,"(37.7913707554546, -122.390312812097)"
633737,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,24892000,STOCKTON ST: 04TH ST \ ELLIS ST \ MARKET ST intersection,800 MARKET ST,329001,329,1,15MFF-0098,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: sodea: coffee: espresso: cappucino: pastries: ice cream: Italian sausages: shish-ka-bob: churros: juice: water: various drinks.,6010729.654,2114081.536,37.78546975,-122.4066158,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0098&ExportPDF=1&Filename=15MFF-0098_schedule.pdf,,3/20/15 11:00,Mar 20 2015 10:40AM,1,3/15/16 0:00,"(37.7854697602654, -122.406615761063)"
633738,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,12195000,STOCKTON ST: OFARRELL ST to GEARY ST (100 - 199),101 STOCKTON ST,314002,314,2,15MFF-0099,APPROVED,Soft Pretzels: hot dogs: sausage: chips: popcorn: soda: espresso: cappucino: pastries: ice cream: italian sausages: shish-ka-bob: churros: juice: water: various drinks,6010660.159,2114587.863,37.78685611,-122.4068919,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0099&ExportPDF=1&Filename=15MFF-0099_schedule.pdf,,3/20/15 10:58,Mar 20 2015 10:44AM,1,3/15/16 0:00,"(37.7868561256572, -122.406891892987)"
627433,Philz Coffee Truck,Truck,12323000,SUTTER ST: POWELL ST to MASON ST (500 - 599),556 SUTTER ST,284009,284,9,15MFF-0038,APPROVED,Hot coffee: iced coffee: hot chocolate: tea: pastries,6009899.062,2115524.564,37.78938545,-122.4095913,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0038&ExportPDF=1&Filename=15MFF-0038_schedule.pdf,,3/6/15 12:48,Mar  6 2015 10:05AM,0,3/15/16 0:00,"(37.7893854648108, -122.409591260457)"
632953,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,25524000,TAYLOR ST: BAY ST intersection,567 BAY ST,43001,43,1,15MFF-0086,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0086&ExportPDF=1&Filename=15MFF-0086_schedule.pdf,,3/18/15 11:57,Mar 17 2015  2:50PM,1,3/15/16 0:00,
631759,Steve's Mobile Deli,Truck,12471000,TEHAMA ST: 01ST ST to MALDEN ALY (1 - 90),90 TEHAMA ST,3736094,3736,94,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6013381.047,2114491.944,37.78674461,-122.3974715,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,,3/13/15 13:40,Mar 13 2015  1:36PM,1,3/15/16 0:00,"(37.7867446271639, -122.397471456317)"
641309,Anas Goodies Catering,Truck,12482000,TENNESSEE ST: MARIPOSA ST to 18TH ST (600 - 699),640 TENNESSEE ST,3996012,3996,12,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015341.121,2106001.428,37.76354048,-122.3900966,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,5/7/15 12:58,Apr  9 2015  4:06PM,1,3/15/16 0:00,"(37.7635404977264, -122.390096643653)"
641306,Anas Goodies Catering,Truck,12483000,TENNESSEE ST: 18TH ST to 19TH ST (700 - 799),790 TENNESSEE ST,4043011B,4043,011B,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015376.265,2105385.926,37.7618524,-122.3899321,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,5/7/15 12:58,Apr  9 2015  4:06PM,1,3/15/16 0:00,"(37.7618524113025, -122.389932093241)"
641301,Anas Goodies Catering,Truck,12484000,TENNESSEE ST: 19TH ST to 20TH ST (800 - 899),815 TENNESSEE ST,4059001B,4059,001B,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015563.023,2105254.616,37.7615022,-122.389277,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,5/7/15 12:58,Apr  9 2015  4:06PM,1,3/15/16 0:00,"(37.7615022177651, -122.389276996071)"
626853,Two G's Catering,Truck,12532003,TERRY A FRANCOIS BLVD: MISSION BAY BLVD to MISSION BAY BLVD (0 - 0),Assessors Block 8720/Lot008,8720008,8720,8,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6016311.862,2108756.11,37.77115804,-122.3869313,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,,6/12/15 10:54,Mar  4 2015 10:22AM,1,3/15/16 0:00,"(37.7711580507508, -122.386931257552)"
631778,Mike's Catering,Truck,12532003,TERRY A FRANCOIS BLVD: MISSION BAY BLVD to MISSION BAY BLVD (0 - 0),Assessors Block 8722/Lot005,8722005,8722,5,15MFF-0065,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6016501.447,2108199.438,37.76964003,-122.3862367,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0065&ExportPDF=1&Filename=15MFF-0065_schedule.pdf,,3/26/15 13:44,Mar 13 2015  1:41PM,1,3/15/16 0:00,"(37.7696400460085, -122.386236654189)"
641311,Anas Goodies Catering,Truck,12544000,TEXAS ST: SIERRA ST to 22ND ST (632 - 699),640 TEXAS ST,4101065,4101,65,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6013745.023,2103985.691,37.75791706,-122.3954759,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,5/7/15 12:58,Apr  9 2015  4:06PM,1,3/15/16 0:00,"(37.7579170704923, -122.39547585248)"
631756,Steve's Mobile Deli,Truck,12547201,THE EMBARCADERO: KING ST \ TOWNSEND ST to BRANNAN ST (2 - 28) -- EAST --,26 THE EMBARCADERO,3714002,3714,2,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6014481.146,2117181.855,37.79419168,-122.3938537,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,,3/13/15 13:40,Mar 13 2015  1:36PM,1,3/15/16 0:00,"(37.7941916902422, -122.393853704244)"
631448,Liang Bai Ping,Truck,12569000,THOMAS AVE: GRIFFITH ST to HAWES ST (1100 - 1199),1180 THOMAS AVE,4793029,4793,29,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017060.368,2092340.381,37.72612524,-122.3831993,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,,3/12/15 15:40,Mar 12 2015  3:33PM,1,3/15/16 0:00,"(37.726125253478, -122.383199327229)"
631452,Liang Bai Ping,Truck,12570000,THOMAS AVE: HAWES ST to INGALLS ST (1200 - 1299),1212 THOMAS AVE,4792029,4792,29,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6016791.103,2092542.294,37.72666477,-122.3841442,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,,3/12/15 15:40,Mar 12 2015  3:33PM,1,3/15/16 0:00,"(37.7266647835391, -122.384144224596)"
631462,Liang Bai Ping,Truck,12570000,THOMAS AVE: HAWES ST to INGALLS ST (1200 - 1299),1265 THOMAS AVE,4807012,4807,12,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6016458.774,2092565.342,37.72670968,-122.3852947,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,,3/12/15 15:40,Mar 12 2015  3:33PM,1,3/15/16 0:00,"(37.7267096892011, -122.385294691178)"
639673,May Catering,Truck,12626000,TOLAND ST: END to MCKINNON AVE (600 - 799),600 TOLAND ST,5285A011,5285A,11,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6012349.895,2098741.535,37.74344004,-122.3999326,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,4/7/15 14:40,Apr  7 2015  2:31PM,1,3/15/16 0:00,"(37.7434400558213, -122.399932569567)"
629198,Linda's Catering,Truck,12662000,TOWNSEND ST: LUSK ST to 04TH ST (252 - 299),290 TOWNSEND ST,3787028,3787,28,15MFF-0047,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,6014084.346,2111203.786,37.77775522,-122.3948078,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0047&ExportPDF=1&Filename=15MFF-0047_schedule.pdf,,5/1/15 15:45,Mar 10 2015  4:16PM,1,3/15/16 0:00,"(37.7777552303516, -122.394807823169)"
629201,Linda's Catering,Truck,12662000,TOWNSEND ST: LUSK ST to 04TH ST (252 - 299),260 TOWNSEND ST,3787024,3787,24,15MFF-0047,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,6014193.326,2111344.676,37.77814813,-122.3944407,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0047&ExportPDF=1&Filename=15MFF-0047_schedule.pdf,,5/1/15 15:45,Mar 10 2015  4:16PM,1,3/15/16 0:00,"(37.7781481412433, -122.394440688549)"
626845,Two G's Catering,Truck,12665000,TOWNSEND ST: 06TH ST to 07TH ST (500 - 599),516 TOWNSEND ST,3784007,3784,7,15MFF-0028,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6012412.751,2109668,37.77344521,-122.4004826,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0028&ExportPDF=1&Filename=15MFF-0028_schedule.pdf,,6/12/15 10:54,Mar  4 2015 10:22AM,1,3/15/16 0:00,"(37.7734452287087, -122.400482576536)"
639686,May Catering,Truck,12685000,TREAT AVE: MISTRAL ST to END (630 - 699),630 TREAT AVE,3593038,3593,38,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6008391.816,2104835.571,37.75995143,-122.4140497,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,4/7/15 14:40,Apr  7 2015  2:31PM,1,3/15/16 0:00,"(37.7599514432281, -122.414049680214)"
629901,John's Catering #5,Truck,12726000,TURK ST: GOUGH ST to LAGUNA ST (900 - 1099),1003 TURK ST,759001,759,1,15MFF-0050,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6005248.473,2112517.984,37.78086844,-122.4254677,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0050&ExportPDF=1&Filename=15MFF-0050_schedule.pdf,,3/12/15 13:35,Mar 11 2015  1:56PM,1,3/15/16 0:00,"(37.780868450348, -122.425467726608)"
631711,Munch A Bunch,Truck,12728000,TURK ST: WEBSTER ST to FILLMORE ST (1300 - 1399),1345 TURK ST,756001,756,1,15MFF-0062,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,,6/12/15 12:20,Mar 13 2015 12:08PM,1,3/15/16 0:00,
639723,May Catering,Truck,12775000,ULLOA ST: WOODSIDE AVE to SYDNEY WAY (1 - 56),2 ULLOA ST,2914001,2914,1,15MFF-0116,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,5996669.215,2099864.483,37.74563668,-122.4542332,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0116&ExportPDF=1&Filename=15MFF-0116_schedule.pdf,,4/7/15 14:40,Apr  7 2015  2:31PM,1,3/15/16 0:00,"(37.7456366976948, -122.454233188647)"
631446,Liang Bai Ping,Truck,12827000,UNDERWOOD AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1389 UNDERWOOD AVE,4811014,4811,14,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015603.925,2092728.532,37.72711043,-122.3882613,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,,3/12/15 15:40,Mar 12 2015  3:33PM,1,3/15/16 0:00,"(37.7271104472148, -122.388261288134)"
631451,Liang Bai Ping,Truck,12827000,UNDERWOOD AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1351 UNDERWOOD AVE,4811005,4811,5,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015824.111,2092689.211,37.72701466,-122.3874974,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,,3/12/15 15:40,Mar 12 2015  3:33PM,1,3/15/16 0:00,"(37.7270146774566, -122.387497359012)"
629910,D & T Catering,Truck,12876000,UNION ST: DIVISADERO ST to BRODERICK ST (2600 - 2699),2616 UNION ST,946006,946,6,15MFF-0051,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,6000436.53,2118303.169,37.79648,-122.44253,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0051&ExportPDF=1&Filename=15MFF-0051_schedule.pdf,,3/23/15 13:00,Mar 11 2015  2:08PM,1,3/15/16 0:00,"(37.7964800105812, -122.442530024714)"
631761,Steve's Mobile Deli,Truck,13036000,UTAH ST: ALAMEDA ST to 15TH ST (100 - 199),101 UTAH ST,3918009,3918,9,15MFF-0064,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,6010687.388,2107677.16,37.76788245,-122.4063106,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0064&ExportPDF=1&Filename=15MFF-0064_schedule.pdf,,3/13/15 13:40,Mar 13 2015  1:36PM,1,3/15/16 0:00,"(37.7678824687677, -122.406310585996)"
633215,Alfaro's Truck,Truck,13057001,VALENCIA ST: 14TH ST to ROSA PARKS LN (300 - 337),306 VALENCIA ST,3546001,3546,1,15MFF-0095,APPROVED,Burritos: Tacos: Tortas: Quesadillas & Various Drinks.,6006013.135,2107762.89,37.76785527,-122.4224844,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0095&ExportPDF=1&Filename=15MFF-0095_schedule.pdf,,4/20/15 10:11,Mar 18 2015 12:12PM,0,3/15/16 0:00,"(37.7678552831468, -122.422484404152)"
629928,The Chai Cart,Push Cart,13060000,VALENCIA ST: 16TH ST to 17TH ST (500 - 599),560 VALENCIA ST,3568009,3568,9,15MFF-0053,APPROVED,Hot Indian Chai,6006099.355,2106305.353,37.76385808,-122.4220826,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0053&ExportPDF=1&Filename=15MFF-0053_schedule.pdf,,4/29/15 10:39,Mar 11 2015  2:21PM,0,3/15/16 0:00,"(37.7638580951567, -122.422082620983)"
629923,D & T Catering,Truck,13115000,VALLEJO ST: WEBSTER ST to FILLMORE ST (2200 - 2299),2201 VALLEJO ST,564001,564,1,15MFF-0051,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0051&ExportPDF=1&Filename=15MFF-0051_schedule.pdf,,3/23/15 13:00,Mar 11 2015  2:08PM,1,3/15/16 0:00,
631445,Liang Bai Ping,Truck,13139000,VAN DYKE AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1370 VAN DYKE AVE,4811013,4811,13,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015684.099,2092668.764,37.72695076,-122.38798,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,,3/12/15 15:40,Mar 12 2015  3:33PM,1,3/15/16 0:00,"(37.7269507782103, -122.387979956252)"
